company_id,score_final,score_bruto,clasificacion,tendencia,score_trayectoria,alerta_temprana,alerta_severidad,alerta_activa_ultimo_mes,primera_alerta,giro_detectado,primer_giro,naturaleza_caida,caida_score_3m,giro_sigmas,delta_score_ultimo_mes,motivo_cambio_ultimo_mes,cambio_real_ultimo_mes,cambio_cobertura_ultimo_mes,group_id,meses_evaluados,meses_activos,evidencia_efectiva,cobertura_media,cobertura_reciente,confianza,apto_ranking,score_ultimo_mes,eventos_detectados,eventos_totales,meses_anticipacion,meses_anticipacion_nivel,meses_ganados_a_nivel
COMP_1151,72.78,77.43,SALUDABLE,ESTABLE,46.02,1,vigilancia,0,2026-06,1,2026-06,caida_estructural,9.66,1.56,6.67,trayectoria +4.4; liquidez +3.1,6.66,0.0,GROUP_0016,8,8,2.961,0.91,0.97,media,1,80.63,,,,,
COMP_0584,72.7,76.53,SALUDABLE,ESTABLE,53.84,0,,0,,0,,,,,-10.84,colchon -13.6; trayectoria +2.8,-10.82,0.0,GROUP_0117,10,10,3.579,0.928,1.0,media,1,75.68,,,,,
COMP_0674,72.65,74.48,SALUDABLE,DETERIORANDO,31.94,1,vigilancia,0,2025-03,1,2025-03,bache,33.23,1.84,3.31,eficiencia +2.0; colchon +1.6,3.3,0.0,GROUP_0112,22,22,7.507,0.967,1.0,alta,1,79.59,0.0,1.0,,,
COMP_0886,72.51,74.32,SALUDABLE,DETERIORANDO,40.59,1,vigilancia,1,2024-12,1,2026-06,bache,13.78,2.16,10.87,liquidez +8.3; eficiencia +3.4,10.87,0.0,GROUP_0161,22,22,7.507,0.967,1.0,alta,1,73.27,,,,,
COMP_1164,72.47,74.48,SALUDABLE,MEJORANDO,72.04,1,vigilancia,0,2025-04,1,2025-11,bache,17.92,1.32,1.59,colchon +1.5,1.6,0.0,GROUP_0095,18,18,6.738,0.96,1.0,alta,1,87.63,,,,,
COMP_0179,72.42,74.22,SALUDABLE,ESTABLE,42.56,1,vigilancia,0,2025-03,1,2025-03,bache,9.33,1.45,-1.59,colchon -1.5,-1.6,0.0,GROUP_0017,22,22,7.507,0.967,1.0,alta,1,78.75,,,,,
COMP_1189,72.35,74.14,SALUDABLE,ESTABLE,47.21,0,,0,,0,,,,,36.44,colchon +14.0; eficiencia +13.3,36.45,0.0,GROUP_0159,22,22,7.507,0.967,1.0,alta,1,94.8,,,,,
COMP_1117,72.33,77.76,SALUDABLE,MEJORANDO,66.13,1,vigilancia,0,2026-03,1,2026-03,bache,15.79,1.46,,,,,GROUP_0139,9,9,2.476,0.769,0.773,media,1,80.47,,,,,
COMP_1280,72.27,75.49,SALUDABLE,ESTABLE,50.97,1,vigilancia,0,2026-04,1,2026-04,bache,20.36,1.78,9.32,colchon +11.0; trayectoria -1.7,9.32,0.0,GROUP_0159,11,11,4.15,0.935,1.0,media,1,90.81,,,,,
COMP_0441,72.09,73.88,SALUDABLE,DETERIORANDO,41.9,1,vigilancia,1,2025-05,1,2026-08,caida_estructural,18.03,2.5,-2.06,eficiencia +5.3; cobro_clientes -5.2,-2.07,0.0,GROUP_0217,19,19,7.423,0.991,1.0,alta,1,65.35,0.0,1.0,,,
COMP_0590,71.99,75.24,SALUDABLE,MEJORANDO,67.74,1,vigilancia,0,2026-03,1,2026-03,caida_estructural,9.52,1.62,-4.53,liquidez -2.7; cobro_clientes -2.4,-4.52,0.0,GROUP_0222,10,10,4.049,0.928,1.0,media,1,81.91,,,,,
COMP_1090,71.98,73.73,SALUDABLE,ESTABLE,43.61,1,vigilancia,0,2025-06,1,2025-06,bache,27.82,2.29,1.78,colchon +1.7,1.78,0.0,GROUP_0070,22,22,7.507,0.967,1.0,alta,1,80.24,,,,,
COMP_0094,71.94,73.7,SALUDABLE,DETERIORANDO,37.63,1,vigilancia,0,2025-05,0,,,,,-1.74,deuda_comercial -2.5; colchon -2.1,-1.73,0.0,GROUP_0021,22,22,7.507,0.967,1.0,alta,1,78.31,1.0,1.0,2.0,,2.0
COMP_0160,71.94,73.69,SALUDABLE,ESTABLE,49.79,1,vigilancia,0,2025-10,1,2025-10,bache,15.9,1.6,7.84,eficiencia +7.1; trayectoria +2.3,7.82,0.0,GROUP_0106,22,22,7.507,0.967,1.0,alta,1,83.01,,,,,
COMP_0684,71.93,77.95,SALUDABLE,ESTABLE,55.02,1,vigilancia,1,2026-08,1,2026-08,bache,9.94,1.77,-2.18,trayectoria -1.6; colchon -0.6,-2.18,0.0,GROUP_0236,6,6,2.182,0.88,0.88,media,1,76.02,,,,,
COMP_0288,71.92,73.99,SALUDABLE,ESTABLE,44.76,1,vigilancia,0,2025-02,1,2025-03,bache,19.24,1.26,,,,,GROUP_0075,16,16,6.367,0.944,0.97,alta,1,80.12,,,,,
COMP_0039,71.89,73.75,SALUDABLE,MEJORANDO,58.33,1,vigilancia,0,2025-09,1,2025-09,bache,18.0,1.78,11.94,liquidez +8.3; eficiencia +3.4,11.93,0.0,GROUP_0225,21,21,7.034,0.966,1.0,alta,1,80.23,,,,,
COMP_0823,71.87,73.62,SALUDABLE,ESTABLE,49.44,1,vigilancia,0,2025-12,1,2025-12,bache,22.64,1.38,3.7,colchon +0.8,0.49,0.0,GROUP_0115,22,22,7.507,0.967,1.0,alta,1,83.56,,,,,
COMP_1221,71.82,74.96,SALUDABLE,DETERIORANDO,29.33,1,vigilancia,1,2026-02,1,2026-02,bache,20.63,1.9,1.37,colchon +1.6,1.37,0.0,GROUP_0169,11,11,4.15,0.935,1.0,media,1,67.58,,,,,
COMP_0480,71.76,73.49,SALUDABLE,DETERIORANDO,41.54,0,,0,,0,,,,,-1.68,cobro_clientes -3.1; colchon +0.9,-1.67,0.0,GROUP_0112,22,22,7.507,0.967,1.0,alta,1,79.88,,,,,
COMP_1152,71.76,74.36,SALUDABLE,ESTABLE,44.77,1,vigilancia,0,2025-07,1,2025-07,bache,10.8,1.25,,,,,GROUP_0128,12,12,5.009,0.94,1.0,alta,1,76.09,,,,,
COMP_0825,71.75,73.48,SALUDABLE,ESTABLE,55.35,1,vigilancia,0,2026-06,1,2026-06,caida_estructural,15.05,2.07,-0.63,trayectoria -0.8,-0.65,0.0,GROUP_0043,22,22,7.507,0.967,1.0,alta,1,84.0,,,,,
COMP_0377,71.73,76.8,SALUDABLE,ESTABLE,56.39,0,,0,,0,,,,,-18.23,eficiencia -13.3; liquidez -9.9,-18.21,0.0,GROUP_0009,7,7,2.563,0.871,0.91,media,1,68.95,,,,,
COMP_0754,71.67,74.2,SALUDABLE,ESTABLE,52.88,0,,0,,0,,,,,-7.8,eficiencia -3.4; liquidez -3.1,-7.81,0.0,GROUP_0211,13,13,5.113,0.945,1.0,alta,1,72.53,,,,,
COMP_1128,71.66,73.45,SALUDABLE,ESTABLE,51.54,1,vigilancia,0,2026-03,1,2026-03,bache,22.09,1.55,11.26,colchon +13.1; trayectoria -1.9,11.25,0.0,GROUP_0085,21,21,7.232,0.959,1.0,alta,1,74.96,,,,,
COMP_0148,71.62,77.53,SALUDABLE,MEJORANDO,64.23,0,,0,,0,,,,,,,,,GROUP_0016,6,6,2.182,0.88,0.88,media,1,87.29,,,,,
COMP_0463,71.59,73.31,SALUDABLE,ESTABLE,49.45,1,vigilancia,0,2025-06,1,2025-06,bache,21.22,1.58,17.11,liquidez +5.8; trayectoria +4.1,17.11,0.0,GROUP_0086,22,22,7.507,0.967,1.0,alta,1,85.46,,,,,
COMP_0224,71.47,76.4,SALUDABLE,MEJORANDO,63.89,1,vigilancia,0,2026-03,1,2026-06,bache,8.56,1.3,-1.93,eficiencia -2.0,-1.94,0.0,GROUP_0234,7,7,2.594,0.897,0.94,media,1,92.09,,,,,
COMP_0243,71.46,73.77,SALUDABLE,ESTABLE,46.35,1,vigilancia,1,2026-08,1,2026-08,bache,16.3,1.78,2.7,liquidez +4.1; trayectoria -1.7,2.72,0.0,GROUP_0170,14,14,5.517,0.949,1.0,alta,1,65.74,,,,,
COMP_0880,71.33,74.39,SALUDABLE,ESTABLE,43.8,0,,0,,0,,,,,18.68,liquidez +11.3; trayectoria +4.9,18.68,0.0,GROUP_0218,11,11,4.15,0.935,1.0,media,1,76.54,,,,,
COMP_0746,71.23,73.03,SALUDABLE,ESTABLE,52.41,1,vigilancia,0,2025-06,1,2025-06,bache,21.51,1.33,-14.43,deuda_comercial -10.4; cobro_clientes -3.3,-14.42,0.0,GROUP_0222,20,20,7.002,0.964,1.0,alta,1,60.18,,,,,
COMP_0915,71.22,73.03,SALUDABLE,DETERIORANDO,27.21,1,vigilancia,1,2026-05,1,2026-05,caida_estructural,9.68,1.5,-5.38,trayectoria -3.5; cobro_clientes +2.9,-3.77,0.0,GROUP_0088,20,20,6.994,0.955,1.0,alta,1,63.61,,,,,
COMP_1037,71.17,73.03,SALUDABLE,DETERIORANDO,36.39,1,vigilancia,1,2025-07,1,2025-07,bache,25.37,2.34,-3.01,deuda_comercial +4.6; colchon -4.4,-3.03,0.0,GROUP_0081,18,18,6.738,0.96,1.0,alta,1,53.43,,,,,
COMP_1099,71.07,76.8,SALUDABLE,ESTABLE,44.53,0,,0,,0,,,,,,,,,GROUP_0125,6,6,2.182,0.88,0.88,media,1,79.41,,,,,
COMP_0643,70.92,74.1,SALUDABLE,MEJORANDO,64.86,0,,0,,0,,,,,-1.59,,0.03,0.0,GROUP_0008,7,7,3.893,1.0,1.0,media,1,79.78,0.0,1.0,,,
COMP_0631,70.91,72.6,SALUDABLE,ESTABLE,55.8,1,vigilancia,0,2025-09,1,2025-09,bache,21.07,1.78,-6.74,deuda_comercial -14.0; liquidez +2.7,-6.73,0.0,GROUP_0222,20,20,7.314,0.964,1.0,alta,1,69.52,,,,,
COMP_0101,70.9,72.63,SALUDABLE,MEJORANDO,63.67,1,vigilancia,0,2025-07,1,2025-07,bache,29.83,2.31,-4.37,eficiencia -2.0; colchon -1.3,-4.35,0.0,GROUP_0108,20,20,7.166,0.964,1.0,alta,1,83.74,,,,,
COMP_0351,70.81,76.44,SALUDABLE,MEJORANDO,75.97,0,,0,,0,,,,,5.3,liquidez +2.7; colchon -1.1,0.5,0.0,GROUP_0223,6,6,2.182,0.88,0.88,media,1,83.49,,,,,
COMP_1161,70.81,74.87,SALUDABLE,ESTABLE,53.24,1,nivel_bajo,0,2026-02,0,,,,,-3.03,deuda_comercial -4.4; colchon +2.4,-3.03,0.0,GROUP_0047,7,7,3.036,0.949,0.97,media,1,75.17,,,,,
COMP_0308,70.78,72.41,SALUDABLE,ESTABLE,49.05,1,vigilancia,1,2026-03,1,2026-03,caida_estructural,12.53,2.01,-7.67,eficiencia -3.4; liquidez -3.1,-7.68,0.0,GROUP_0250,22,22,7.507,0.967,1.0,alta,1,57.15,,,,,
COMP_0610,70.78,72.62,SALUDABLE,DETERIORANDO,33.53,1,critica,0,2024-12,1,2025-05,bache,22.02,2.01,-0.73,trayectoria -0.7,-0.73,0.0,GROUP_0112,22,22,6.667,0.967,1.0,alta,1,77.97,1.0,1.0,5.0,2.0,3.0
COMP_0866,70.68,72.43,SALUDABLE,DETERIORANDO,39.77,1,vigilancia,1,2025-10,1,2025-10,caida_estructural,13.58,1.58,2.92,deuda_comercial -3.3; liquidez +2.7,2.93,0.0,GROUP_0102,19,19,6.964,0.962,1.0,alta,1,62.13,,,,,
COMP_0535,70.56,72.18,SALUDABLE,ESTABLE,51.09,1,vigilancia,0,2026-05,1,2026-05,bache,9.44,1.62,-0.51,colchon -1.4; trayectoria +0.9,-0.5,0.0,GROUP_0130,22,22,7.507,0.967,1.0,alta,1,72.86,,,,,
COMP_0182,70.53,73.91,SALUDABLE,ESTABLE,50.58,1,vigilancia,0,2026-03,1,2026-03,bache,27.12,1.84,9.34,trayectoria +4.3; liquidez +4.1,9.34,0.0,GROUP_0179,10,10,3.579,0.928,1.0,media,1,76.27,,,,,
COMP_1057,70.44,73.34,SALUDABLE,ESTABLE,56.42,1,vigilancia,0,2026-02,1,2026-02,bache,35.81,1.64,-7.82,eficiencia -3.4; colchon -3.3,-7.81,0.0,GROUP_0218,11,11,4.15,0.935,1.0,media,1,73.41,,,,,
COMP_0564,70.42,72.02,SALUDABLE,ESTABLE,48.41,1,vigilancia,0,2025-10,1,2025-10,bache,22.23,2.33,9.68,liquidez +7.2; eficiencia +3.4,11.28,0.0,GROUP_0212,22,22,7.507,0.967,1.0,alta,1,77.54,,,,,
COMP_0299,70.4,73.77,SALUDABLE,ESTABLE,43.63,1,vigilancia,1,2026-03,1,2026-03,bache,12.11,1.49,-2.18,colchon -1.3; trayectoria -0.9,-2.18,0.0,GROUP_0087,10,10,3.558,0.91,1.0,media,1,64.39,,,,,
COMP_0819,70.39,71.99,SALUDABLE,ESTABLE,48.29,1,vigilancia,0,2025-05,1,2025-05,bache,10.84,1.27,-2.83,deuda_comercial -3.1; trayectoria +1.0,-2.83,0.0,GROUP_0250,22,22,7.507,0.967,1.0,alta,1,65.84,,,,,
COMP_0175,70.3,75.77,SALUDABLE,MEJORANDO,66.15,0,,0,,0,,,,,-17.5,liquidez -8.3; colchon -3.8,-17.51,0.0,GROUP_0143,6,6,2.182,0.88,0.88,media,1,62.13,,,,,
COMP_0133,70.22,72.48,SALUDABLE,ESTABLE,45.8,1,vigilancia,0,2025-09,1,2025-09,bache,27.06,1.53,13.08,eficiencia +17.1; deuda_comercial -4.8,6.09,4.58,GROUP_0103,17,17,5.244,0.887,0.847,alta,1,80.1,,,,,
COMP_0150,70.22,72.37,SALUDABLE,ESTABLE,51.92,1,vigilancia,1,2025-11,1,2025-11,bache,26.21,1.98,-3.67,trayectoria -5.0; liquidez +3.1,-5.23,0.0,GROUP_0081,14,14,5.517,0.949,1.0,alta,1,54.26,,,,,
COMP_0228,70.22,71.98,SALUDABLE,DETERIORANDO,32.74,1,vigilancia,1,2025-10,1,2025-10,bache,30.28,2.72,-4.89,liquidez -4.1; deuda_comercial +3.1,-4.9,0.0,GROUP_0081,18,18,6.738,0.96,1.0,alta,1,51.04,,,,,
COMP_0445,70.22,73.07,SALUDABLE,MEJORANDO,65.2,1,vigilancia,0,2026-05,1,2026-05,caida_estructural,11.74,1.26,-0.34,colchon -3.7; liquidez +3.1,-0.34,0.0,GROUP_0199,11,11,4.15,0.935,1.0,media,1,79.36,,,,,
COMP_0806,70.13,74.67,SALUDABLE,DETERIORANDO,18.21,0,,0,,0,,,,,,,,,GROUP_0177,7,7,2.594,0.897,0.94,media,1,56.32,,,,,
COMP_0167,70.12,71.69,SALUDABLE,MEJORANDO,59.08,0,,0,,0,,,,,5.27,liquidez +2.7; trayectoria +2.5,5.27,0.0,GROUP_0218,22,22,7.507,0.967,1.0,alta,1,87.19,,,,,
COMP_0850,70.04,75.41,SALUDABLE,MEJORANDO,79.83,0,,0,,0,,,,,-3.09,trayectoria -1.8; colchon -1.3,-3.1,0.0,GROUP_0114,6,6,2.182,0.88,0.88,media,1,79.9,,,,,
COMP_0334,69.99,71.73,SALUDABLE,ESTABLE,45.13,1,vigilancia,0,2025-12,1,2025-12,bache,17.03,1.4,-10.48,liquidez -7.2; eficiencia -3.4,-10.47,0.0,GROUP_0159,18,18,6.738,0.96,1.0,alta,1,68.86,,,,,
COMP_0171,69.95,74.52,SALUDABLE,ESTABLE,46.57,0,,0,,0,,,,,7.64,deuda_comercial +18.4; eficiencia -13.3,7.64,0.0,GROUP_0048,8,8,2.547,0.955,1.0,media,1,73.69,,,,,
COMP_0188,69.93,71.63,SALUDABLE,DETERIORANDO,27.55,1,vigilancia,0,2025-04,1,2025-04,bache,21.97,1.61,,,,,GROUP_0158,17,17,6.833,0.958,1.0,alta,1,67.83,,,,,
COMP_0227,69.92,71.65,SALUDABLE,MEJORANDO,66.86,1,vigilancia,0,2025-11,1,2025-11,bache,13.91,1.4,0.6,colchon +0.6,0.61,0.0,GROUP_0092,18,18,6.738,0.96,1.0,alta,1,86.95,,,,,
COMP_0002,69.71,74.97,SALUDABLE,MEJORANDO,77.98,0,,0,,0,,,,,,,,,GROUP_0125,6,6,2.182,0.88,0.88,media,1,79.57,,,,,
COMP_1094,69.7,71.23,SALUDABLE,MEJORANDO,60.88,1,vigilancia,0,2025-04,1,2025-04,bache,11.17,1.61,-4.65,liquidez -4.1; eficiencia -3.4,-4.66,0.0,GROUP_0017,22,22,7.507,0.967,1.0,alta,1,70.9,,,,,
COMP_0696,69.68,71.21,SALUDABLE,MEJORANDO,60.11,1,vigilancia,0,2025-03,1,2025-03,bache,9.04,1.54,-0.99,trayectoria -1.7; colchon +0.7,-0.99,0.0,GROUP_0017,22,22,7.507,0.967,1.0,alta,1,82.52,,,,,
COMP_0785,69.64,71.2,SALUDABLE,DETERIORANDO,39.33,1,vigilancia,1,2025-04,1,2025-04,bache,7.94,1.37,-2.44,liquidez -4.1; colchon +1.8,-2.45,0.0,GROUP_0140,21,21,7.346,0.966,1.0,alta,1,65.42,,,,,
COMP_1125,69.56,71.46,SALUDABLE,MEJORANDO,59.5,1,vigilancia,0,2025-11,1,2025-11,bache,21.43,1.31,-5.8,eficiencia -3.4; trayectoria -1.2,-5.81,0.0,GROUP_0063,16,16,5.977,0.946,1.0,alta,1,73.19,,,,,
COMP_1055,69.55,72.74,SALUDABLE,ESTABLE,54.26,1,vigilancia,0,2026-03,1,2026-03,bache,23.93,1.99,-2.02,trayectoria -1.3; colchon -0.7,-2.02,0.0,GROUP_0087,10,10,3.558,0.91,1.0,media,1,75.96,,,,,
COMP_0789,69.54,72.58,SALUDABLE,ESTABLE,44.92,1,vigilancia,0,2025-04,1,2025-04,bache,29.62,1.36,,,,,GROUP_0115,20,20,3.743,0.817,0.78,media,1,69.97,,,,,
COMP_0235,69.41,70.91,SALUDABLE,MEJORANDO,74.34,1,vigilancia,0,2024-12,1,2025-04,bache,20.17,1.55,-1.67,trayectoria -0.9; colchon +0.8,-0.09,0.0,GROUP_0028,22,22,7.507,0.967,1.0,alta,1,85.69,,,,,
COMP_0848,69.34,70.83,SALUDABLE,DETERIORANDO,39.28,1,vigilancia,0,2025-06,1,2025-06,bache,14.8,1.62,2.8,liquidez +3.1,2.81,0.0,GROUP_0126,22,22,7.507,0.967,1.0,alta,1,74.67,,,,,
COMP_0821,69.33,70.82,SALUDABLE,ESTABLE,48.45,1,vigilancia,0,2025-07,1,2025-09,bache,56.41,2.2,-10.75,deuda_comercial -8.1; cobro_clientes -1.5,-10.77,0.0,GROUP_0070,22,22,7.507,0.967,1.0,alta,1,72.39,0.0,1.0,,2.0,
COMP_0702,69.28,74.39,SALUDABLE,MEJORANDO,62.16,0,,0,,0,,,,,0.09,colchon +6.4; trayectoria -3.6,0.09,0.0,GROUP_0236,6,6,2.182,0.88,0.88,media,1,77.6,,,,,
COMP_0981,69.26,72.46,SALUDABLE,ESTABLE,50.0,1,vigilancia,0,2025-08,1,2025-08,bache,14.09,1.43,,,,,GROUP_0118,16,16,3.475,0.758,0.68,media,1,70.32,,,,,
COMP_0282,69.23,70.72,SALUDABLE,ESTABLE,45.34,1,vigilancia,1,2025-03,1,2025-03,caida_estructural,11.47,1.37,-10.64,liquidez -7.2; colchon -3.7,-10.64,0.0,GROUP_0187,22,22,7.507,0.967,1.0,alta,1,56.62,,,,,
COMP_1089,69.18,70.83,SALUDABLE,ESTABLE,45.23,1,vigilancia,0,2025-08,1,2025-08,bache,19.72,1.44,-23.95,eficiencia -12.3; colchon -8.3,-23.95,0.0,GROUP_0108,18,18,6.729,0.95,1.0,alta,1,44.14,,,,,
COMP_0616,69.17,70.65,SALUDABLE,ESTABLE,46.2,1,vigilancia,0,2025-04,1,2025-04,bache,13.75,1.44,-4.85,colchon -4.6,-4.86,0.0,GROUP_0017,22,22,7.507,0.967,1.0,alta,1,62.66,,,,,
COMP_0767,69.1,72.83,SALUDABLE,DETERIORANDO,38.09,1,vigilancia,1,2026-07,1,2026-07,bache,15.3,1.63,6.51,liquidez +4.1; eficiencia +3.4,6.51,0.0,GROUP_0054,8,8,2.961,0.91,0.97,media,1,68.25,,,,,
COMP_1007,69.07,70.54,SALUDABLE,ESTABLE,56.32,1,vigilancia,0,2024-12,1,2025-04,bache,24.73,2.47,-16.57,liquidez -17.1,-16.58,0.0,GROUP_0159,22,22,7.507,0.967,1.0,alta,1,56.04,,,,,
COMP_0169,69.04,70.5,SALUDABLE,MEJORANDO,58.51,1,vigilancia,0,2025-04,1,2025-04,bache,22.42,1.29,-1.93,trayectoria -1.4; deuda_comercial +0.7,-1.92,0.0,GROUP_0090,22,22,7.507,0.967,1.0,alta,1,78.66,,,,,
COMP_0144,68.91,73.9,SALUDABLE,ESTABLE,47.76,1,vigilancia,0,2026-07,1,2026-07,bache,22.58,1.39,8.21,eficiencia +3.4; liquidez +2.7,8.18,0.0,GROUP_0236,6,6,2.182,0.88,0.88,media,1,85.75,,,,,
COMP_0373,68.88,73.06,SALUDABLE,ESTABLE,53.64,1,vigilancia,0,2026-06,1,2026-06,bache,34.71,1.65,4.09,eficiencia +5.3; colchon -1.3,4.1,0.0,GROUP_0192,7,7,2.594,0.897,0.94,media,1,89.44,,,,,
COMP_0398,68.87,70.93,SALUDABLE,ESTABLE,49.93,1,vigilancia,0,2025-04,1,2025-07,bache,9.49,1.68,,,,,GROUP_0018,15,15,5.269,0.933,0.953,alta,1,72.78,1.0,1.0,3.0,,3.0
COMP_0972,68.81,71.83,SALUDABLE,MEJORANDO,62.42,1,vigilancia,0,2025-12,0,,,,,5.24,liquidez +4.1; colchon +1.3,5.26,0.0,GROUP_0170,10,10,3.579,0.928,1.0,media,1,75.95,,,,,
COMP_0951,68.76,70.2,SALUDABLE,ESTABLE,53.95,1,vigilancia,0,2025-03,1,2025-03,bache,13.15,1.34,-2.06,eficiencia -3.4; colchon +1.4,-2.05,0.0,GROUP_0218,22,22,7.507,0.967,1.0,alta,1,76.38,0.0,2.0,,,
COMP_1081,68.76,70.41,SALUDABLE,MEJORANDO,65.72,1,vigilancia,0,2025-02,1,2025-06,bache,23.5,1.38,-23.2,liquidez -9.9; colchon -5.8,-23.2,0.0,GROUP_0108,20,20,6.502,0.964,1.0,alta,1,64.84,1.0,1.0,3.0,,3.0
COMP_1166,68.7,70.29,SALUDABLE,DETERIORANDO,35.35,1,vigilancia,1,2025-07,1,2025-07,bache,36.12,3.15,0.11,,0.11,0.0,GROUP_0086,18,18,6.738,0.96,1.0,alta,1,47.42,,,,,
COMP_0938,68.69,71.06,SALUDABLE,DETERIORANDO,39.26,0,,0,,0,,,,,,,,,GROUP_0050,11,11,4.5,0.935,1.0,media,1,66.79,,,,,
COMP_0620,68.67,70.37,SALUDABLE,MEJORANDO,58.13,1,vigilancia,0,2026-01,1,2026-01,bache,17.24,1.46,0.07,,0.05,0.0,GROUP_0082,18,18,6.321,0.96,1.0,alta,1,69.11,,,,,
COMP_0612,68.63,70.13,SALUDABLE,MEJORANDO,66.14,1,vigilancia,0,2025-07,1,2025-07,bache,20.48,2.64,,,,,GROUP_0218,20,20,7.086,0.937,0.91,alta,1,87.81,,,,,
COMP_0019,68.53,69.94,SALUDABLE,ESTABLE,47.19,1,vigilancia,0,2025-07,1,2025-07,bache,10.09,1.35,-13.05,liquidez -7.2; eficiencia -3.4,-13.04,0.0,GROUP_0212,22,22,7.507,0.967,1.0,alta,1,65.86,,,,,
COMP_0583,68.52,69.93,SALUDABLE,ESTABLE,54.47,1,vigilancia,0,2025-11,1,2025-11,bache,30.07,2.1,-1.37,trayectoria +3.0; colchon -2.4,-1.37,0.0,GROUP_0143,22,22,7.507,0.967,1.0,alta,1,78.39,,,,,
COMP_1137,68.51,70.62,SALUDABLE,DETERIORANDO,41.58,0,,0,,0,,,,,-4.58,trayectoria -2.8; liquidez -2.7,-4.59,0.0,GROUP_0159,8,8,5.008,0.955,1.0,media,1,79.07,,,,,
COMP_0786,68.37,69.76,SALUDABLE,DETERIORANDO,38.24,1,vigilancia,1,2025-02,1,2025-03,bache,16.62,1.99,-1.5,colchon -2.6; trayectoria +1.2,-1.49,0.0,GROUP_0017,22,22,7.507,0.967,1.0,alta,1,62.92,,,,,
COMP_0745,68.31,71.63,SALUDABLE,DETERIORANDO,35.64,1,vigilancia,1,2026-07,1,2026-07,bache,24.96,2.27,-0.97,trayectoria -1.6; cobro_clientes +1.0,-0.96,0.0,GROUP_0058,9,9,3.14,0.96,1.0,media,1,57.34,,,,,
COMP_0481,68.3,69.69,SALUDABLE,ESTABLE,45.7,1,vigilancia,1,2026-06,1,2026-06,bache,7.72,1.39,-3.69,trayectoria -2.4; colchon -1.3,-3.71,0.0,GROUP_0225,22,22,7.507,0.967,1.0,alta,1,62.0,,,,,
COMP_1165,68.3,69.84,SALUDABLE,ESTABLE,49.47,1,vigilancia,1,2025-07,1,2025-07,bache,32.29,2.23,-27.47,liquidez -17.1; trayectoria -6.2,-28.26,0.0,GROUP_0108,20,20,6.748,0.964,1.0,alta,1,47.44,,,,,
COMP_1153,68.29,70.09,SALUDABLE,ESTABLE,50.0,1,vigilancia,0,2025-05,1,2025-05,bache,22.6,1.42,-22.29,"liquidez -11.0; deuda_comercial -9.0 (cambio dominado por datos nuevos, no por comportamiento)",-10.59,-14.11,GROUP_0150,21,21,5.792,0.846,0.733,media,1,48.03,,,,,
COMP_0889,68.27,69.74,SALUDABLE,DETERIORANDO,40.87,1,vigilancia,0,2026-03,1,2026-03,bache,11.17,1.81,,,,,GROUP_0130,18,18,7.088,0.96,1.0,alta,1,68.13,,,,,
COMP_0078,68.26,70.36,SALUDABLE,ESTABLE,53.82,1,vigilancia,0,2026-02,0,,,,,5.66,deuda_comercial +10.2; cobro_clientes -2.2,7.27,0.0,GROUP_0246,8,8,4.928,0.932,1.0,media,1,79.4,0.0,1.0,,,
COMP_0827,68.17,69.58,SALUDABLE,ESTABLE,52.07,1,vigilancia,1,2025-01,1,2026-07,bache,10.31,1.54,-1.87,trayectoria -4.2; liquidez +4.1,-0.27,0.0,GROUP_0078,21,21,7.346,0.966,1.0,alta,1,61.91,,,,,
COMP_1211,68.15,69.74,SALUDABLE,DETERIORANDO,39.6,1,vigilancia,0,2025-08,1,2025-08,bache,24.49,1.66,-15.31,colchon -12.1; eficiencia -3.2,-15.32,0.0,GROUP_0103,17,17,6.483,0.958,1.0,alta,1,55.85,,,,,
COMP_0598,68.14,69.73,SALUDABLE,DETERIORANDO,32.29,1,vigilancia,0,2026-01,1,2026-01,bache,25.73,2.3,9.37,deuda_comercial +7.4; colchon +2.2,9.39,0.0,GROUP_0200,17,17,6.483,0.958,1.0,alta,1,68.99,0.0,1.0,,,
COMP_0639,68.14,69.51,SALUDABLE,MEJORANDO,65.06,1,nivel_bajo,0,2024-12,1,2026-01,bache,35.31,1.83,1.34,colchon +1.3,1.35,0.0,GROUP_0115,22,22,7.507,0.967,1.0,alta,1,93.75,,,,,
COMP_1114,68.08,72.78,SALUDABLE,MEJORANDO,65.47,1,nivel_bajo,0,2026-05,0,,,,,19.71,liquidez +17.1; colchon +4.3,19.73,0.0,GROUP_0236,6,6,2.182,0.88,0.88,media,1,88.96,,,,,
COMP_0115,68.05,69.57,SALUDABLE,ESTABLE,56.15,1,vigilancia,0,2025-07,1,2025-07,bache,19.77,1.68,13.32,liquidez +8.3; eficiencia +3.4,13.31,0.0,GROUP_0095,18,18,6.738,0.96,1.0,alta,1,76.25,,,,,
COMP_0386,67.91,71.29,ESTABLE,ESTABLE,43.24,0,,0,,0,,,,,18.19,liquidez +14.4; colchon -4.8,18.18,0.0,GROUP_0020,10,10,2.994,0.932,1.0,media,1,79.29,,,,,
COMP_1127,67.91,69.45,ESTABLE,MEJORANDO,59.35,1,vigilancia,0,2025-05,1,2025-05,bache,27.11,1.96,-4.37,colchon -7.6; trayectoria +3.2,-4.37,0.0,GROUP_0108,20,20,6.577,0.964,1.0,alta,1,79.56,,,,,
